,web-scraper-order,web-scraper-start-url,author,title,date,content,rating,next,next-href,Unnamed: 9
914,1582057029-3511,https://www.amazon.de/Panasonic-RP-HJE125E-K-Ohr-Kopfh%C3%B6rer-Pass-St%C3%BCcke-10-24-000/product-reviews/B00CBU0IV8/ref=cm_cr_arp_d_viewpnt_rgt?ie=UTF8&reviewerType=all_reviews&filterByStar=critical&pageNumber=1,Manuela Ehrhard,na ja,28. März 2019,"Das Aussehen und die Optik sind schön, aber nach einer Weile stimmt etwas nicht. Mal hört man was mal nicht. Dieses Produkt macht was es will. Kann ich so nicht weiter empfehlen.","3,0 von 5 Sternen",Weiter→,https://www.amazon.de/Panasonic-RP-HJE125E-K-Ohr-Kopfh%C3%B6rer-Pass-St%C3%BCcke-10-24-000/product-reviews/B00CBU0IV8/ref=cm_cr_arp_d_paging_btm_9?ie=UTF8&filterByStar=critical&pageNumber=9&reviewerType=all_reviews,
915,1582057010-3448,https://www.amazon.de/Panasonic-RP-HJE125E-K-Ohr-Kopfh%C3%B6rer-Pass-St%C3%BCcke-10-24-000/product-reviews/B00CBU0IV8/ref=cm_cr_arp_d_viewpnt_rgt?ie=UTF8&reviewerType=all_reviews&filterByStar=critical&pageNumber=1,coredump,Herbe Enttäuschung,14. Oktober 2019,"Aufgrund einer positiven Rezension im Computermagazin c't habe ich den Vorgänger, den Panasonic RP-HJE120E1K  In-Ear-Kopfhörer, 2013 bei Amazon für ebenfalls weniger als 8 EUR erstanden. Und in der Tat war das Preis-/Leistungsverhältnis damals sehr gut. Um so größer die Enttäuschung nun bei diesem Nachfolger, der damit ""glänzt"", dass er jegliche Bassanteile im Spektrum vermissen lässt.  Das Produkt habe ich wieder zurückgegeben.","1,0 von 5 Sternen",Weiter→,https://www.amazon.de/Panasonic-RP-HJE125E-K-Ohr-Kopfh%C3%B6rer-Pass-St%C3%BCcke-10-24-000/product-reviews/B00CBU0IV8/ref=cm_cr_arp_d_paging_btm_2?ie=UTF8&filterByStar=critical&pageNumber=2&reviewerType=all_reviews,
916,1582057007-3433,https://www.amazon.de/Panasonic-RP-HJE125E-K-Ohr-Kopfh%C3%B6rer-Pass-St%C3%BCcke-10-24-000/product-reviews/B00CBU0IV8/ref=cm_cr_arp_d_viewpnt_rgt?ie=UTF8&reviewerType=all_reviews&filterByStar=critical&pageNumber=1,Uythebook,Achtung scharfkantig!,19. Oktober 2017,"Die Kopfhörer sind unsauber verarbeitet und hinter dem Aufsatz sehr scharfkantig, so dass ich mir damit leicht ins Ohr geschnitten habe. Das Kabel verheddert sich ständig und scheint auch sehr billig. Der Klang ist ok, kann aber nicht mit dem vom Smartphone (Samsung) mitgelieferten mithalten.","1,0 von 5 Sternen",,,
917,1582057020-3485,https://www.amazon.de/Panasonic-RP-HJE125E-K-Ohr-Kopfh%C3%B6rer-Pass-St%C3%BCcke-10-24-000/product-reviews/B00CBU0IV8/ref=cm_cr_arp_d_viewpnt_rgt?ie=UTF8&reviewerType=all_reviews&filterByStar=critical&pageNumber=1,Amazon Kunde,Mittelmaß,25. Mai 2018,"Hallo,

Alles so wie zu erwarten in diesem Preissegment.
Keine wirklichen Bässe, keine wirkliche Lautstärke und Haltbarkeit wird auch nicht unendlich sein. Sitz in den Ohren ist okay.
Zum biken langen sie vollkommen, wenn sie in 2-3 Monaten in die Tonne getreten werden ist das vollkommen i.O","3,0 von 5 Sternen",Weiter→,https://www.amazon.de/Panasonic-RP-HJE125E-K-Ohr-Kopfh%C3%B6rer-Pass-St%C3%BCcke-10-24-000/product-reviews/B00CBU0IV8/ref=cm_cr_arp_d_paging_btm_6?ie=UTF8&filterByStar=critical&pageNumber=6&reviewerType=all_reviews,
918,1582057029-3510,https://www.amazon.de/Panasonic-RP-HJE125E-K-Ohr-Kopfh%C3%B6rer-Pass-St%C3%BCcke-10-24-000/product-reviews/B00CBU0IV8/ref=cm_cr_arp_d_viewpnt_rgt?ie=UTF8&reviewerType=all_reviews&filterByStar=critical&pageNumber=1,bitcool,Panasonic RP-HJE125-KI n-Ear-Kopfhörer schwarz,1. Februar 2019,"---muß ich leider die schlechten Rezensionen bestätigen...
bin drauf reingefallen..
hatte von dieser Firma  Inears und war begeistert....
diese hier.......sind leider SCHROTT","1,0 von 5 Sternen",Weiter→,https://www.amazon.de/Panasonic-RP-HJE125E-K-Ohr-Kopfh%C3%B6rer-Pass-St%C3%BCcke-10-24-000/product-reviews/B00CBU0IV8/ref=cm_cr_arp_d_paging_btm_9?ie=UTF8&filterByStar=critical&pageNumber=9&reviewerType=all_reviews,
919,1582057026-3504,https://www.amazon.de/Panasonic-RP-HJE125E-K-Ohr-Kopfh%C3%B6rer-Pass-St%C3%BCcke-10-24-000/product-reviews/B00CBU0IV8/ref=cm_cr_arp_d_viewpnt_rgt?ie=UTF8&reviewerType=all_reviews&filterByStar=critical&pageNumber=1,N. Lars,Defekt,24. März 2019,"Der Kopfhörer auf der rechten Seite ist defekt. Für diesen Preis war das ja schon fast klar, dass da was nicht stimmen kann. Bin trotzdem enttäuscht. Billigstware, ein Stern ist zu viel :-(","1,0 von 5 Sternen",Weiter→,https://www.amazon.de/Panasonic-RP-HJE125E-K-Ohr-Kopfh%C3%B6rer-Pass-St%C3%BCcke-10-24-000/product-reviews/B00CBU0IV8/ref=cm_cr_arp_d_paging_btm_8?ie=UTF8&filterByStar=critical&pageNumber=8&reviewerType=all_reviews,
920,1582057053-3529,https://www.amazon.de/Panasonic-RP-HJE125E-K-Ohr-Kopfh%C3%B6rer-Pass-St%C3%BCcke-10-24-000/product-reviews/B00CBU0IV8/ref=cm_cr_arp_d_viewpnt_rgt?ie=UTF8&reviewerType=all_reviews&filterByStar=critical&pageNumber=1,Daniel Roßurg,"Gutes P/L- Verhältnis, leider Kabelbruch",2. Juni 2017,"Habe bisher zwei Exemplare dieser Kopfhörer erstanden und war bisher angetan davon, klanglich haben sie mir gefallen, da ich nicht sehr audiophil bin, kann ich den Klang nur als angenehm beschreiben.
Doch leider sind beide Exemplare innerhalb eines Jahres defekt geworden, durch Kabelbruch funktioniert nur noch 1 Kopfhörer.
Ich habe sie täglich benutzt, auch beim Sport und normal behandelt (Transport in Hosentasche).","3,0 von 5 Sternen",Weiter→,https://www.amazon.de/Panasonic-RP-HJE125E-K-Ohr-Kopfh%C3%B6rer-Pass-St%C3%BCcke-10-24-000/product-reviews/B00CBU0IV8/ref=cm_cr_arp_d_paging_btm_11?ie=UTF8&filterByStar=critical&pageNumber=11&reviewerType=all_reviews,
921,1582057010-3443,https://www.amazon.de/Panasonic-RP-HJE125E-K-Ohr-Kopfh%C3%B6rer-Pass-St%C3%BCcke-10-24-000/product-reviews/B00CBU0IV8/ref=cm_cr_arp_d_viewpnt_rgt?ie=UTF8&reviewerType=all_reviews&filterByStar=critical&pageNumber=1,hannibal,Falls Panasonic nach dem xten kaputten Exemplar mal ein gratis Paar schicken möchte...,24. Juli 2018,"Ich weiß gar nicht wie oft ich diese Kopfhörer jetzt schon hier gekauft habe, aber fünfmal bestimmt. Und an sich machen sie auch was sie sollen, sie sitzen gut, die Musik klingt gut und die Optik ist auch gut (drei Mal gut, ich kenne anscheinend keine anderen Adjektive). Nach ca. einem Jahr kommt es immer zu Wackelkontakt bis dann sehr schnell eine Seite gar nicht mehr funktioniert. Nervtötend! Aber für den Preis denke ich mir immer; egal, neu bestellen. Heute ist es jetzt schon wieder soweit, dass sie kaputt gehen, und die sind gerade mal zwei Monate bei mir! Ich bin gerade auf ner Zugfahrt und dementsprechend genervt meine Musik nicht mehr vernünftig genießen zu können, also gibt's frustrierte 2 Sterne. Ansonsten wären sie auch 3 wert, vermute ich.","2,0 von 5 Sternen",Weiter→,https://www.amazon.de/Panasonic-RP-HJE125E-K-Ohr-Kopfh%C3%B6rer-Pass-St%C3%BCcke-10-24-000/product-reviews/B00CBU0IV8/ref=cm_cr_arp_d_paging_btm_2?ie=UTF8&filterByStar=critical&pageNumber=2&reviewerType=all_reviews,
922,1582057024-3496,https://www.amazon.de/Panasonic-RP-HJE125E-K-Ohr-Kopfh%C3%B6rer-Pass-St%C3%BCcke-10-24-000/product-reviews/B00CBU0IV8/ref=cm_cr_arp_d_viewpnt_rgt?ie=UTF8&reviewerType=all_reviews&filterByStar=critical&pageNumber=1,Dennis M.,Kopfhörer für den kleinen Geldbeutel,28. Februar 2019,"Die Kopfhörer sind gut verarbeitet, was für dieses Preis echt gut ist.
Die Tonqualität lässt zu wunschen übrig, auch wenn dies sehr von dem geschmack des hörers abhängig ist, sollte man hier nicht mit zu viel erwartung rangehen.","3,0 von 5 Sternen",Weiter→,https://www.amazon.de/Panasonic-RP-HJE125E-K-Ohr-Kopfh%C3%B6rer-Pass-St%C3%BCcke-10-24-000/product-reviews/B00CBU0IV8/ref=cm_cr_arp_d_paging_btm_7?ie=UTF8&filterByStar=critical&pageNumber=7&reviewerType=all_reviews,
923,1582057013-3456,https://www.amazon.de/Panasonic-RP-HJE125E-K-Ohr-Kopfh%C3%B6rer-Pass-St%C3%BCcke-10-24-000/product-reviews/B00CBU0IV8/ref=cm_cr_arp_d_viewpnt_rgt?ie=UTF8&reviewerType=all_reviews&filterByStar=critical&pageNumber=1,Volker H.,"Klang gut, recht bequem, Haltbarkeit unterirdisch",22. Mai 2019,"Für In-Ear Kopfhörer unter 10€ sind die Klangqualitäten recht ordentlich, zum normalen Konsumieren mehr als ausreichend. Auch die unterschieldichen Aufsätze zum anpassen an die Ohrgröße und Form sind positiv. Nach knapp 2 Monaten Nutzung zeigten sich erste Aussetzer, wohl bedingt durch nicht sichtbare Kabelbrüche, nun, nach kanpp 3,5 Monaten Nutzung ist eine Seite komplett ausgefallen und die 2. Seite knackt und knistert. Im Endeffekt besser Finger weg.","2,0 von 5 Sternen",Weiter→,https://www.amazon.de/Panasonic-RP-HJE125E-K-Ohr-Kopfh%C3%B6rer-Pass-St%C3%BCcke-10-24-000/product-reviews/B00CBU0IV8/ref=cm_cr_arp_d_paging_btm_3?ie=UTF8&filterByStar=critical&pageNumber=3&reviewerType=all_reviews,
924,1582057020-3482,https://www.amazon.de/Panasonic-RP-HJE125E-K-Ohr-Kopfh%C3%B6rer-Pass-St%C3%BCcke-10-24-000/product-reviews/B00CBU0IV8/ref=cm_cr_arp_d_viewpnt_rgt?ie=UTF8&reviewerType=all_reviews&filterByStar=critical&pageNumber=1,Jan Onderwater aus NL,Finger weg,18. Juli 2017,"Diese In Ear Kopfhörern sind mir innerhalb von ein par Monaten Kaput gegangen. Kabelbruch. Wertlos. Sollten mindestens 2 Jahre halten finde ich. Die Tonqualität ist nichts besonders auch, Billig Schrott.Kann es keiner raten.","1,0 von 5 Sternen",Weiter→,https://www.amazon.de/Panasonic-RP-HJE125E-K-Ohr-Kopfh%C3%B6rer-Pass-St%C3%BCcke-10-24-000/product-reviews/B00CBU0IV8/ref=cm_cr_arp_d_paging_btm_6?ie=UTF8&filterByStar=critical&pageNumber=6&reviewerType=all_reviews,
925,1582057007-3438,https://www.amazon.de/Panasonic-RP-HJE125E-K-Ohr-Kopfh%C3%B6rer-Pass-St%C3%BCcke-10-24-000/product-reviews/B00CBU0IV8/ref=cm_cr_arp_d_viewpnt_rgt?ie=UTF8&reviewerType=all_reviews&filterByStar=critical&pageNumber=1,Stefan S.,"geringer preis, guter sound, super sitz, trotzdem leider zwei mängel",15. September 2019,"Gemessen am geringen Preis bin ich von der Soundqualität auch echt überrascht.
Die ist wirklich ganz ordentlich und besser als so manche teurere Kopfhörer.
Außerdem ist der Name Ergofit hier wirklich Programm. Ich hatte noch nie Kopfhörer, die so gut in meinen Ohren sitzen und auch nicht rausfallen bei Bewegungen usw.

Warum dann nur 3 Sterne?
Ganz einfach. Der Kopfhörer hat zwei große Mängel.

Erstens: Leider handelt es sich hier um Kopfhörer mit einem ständigen Grundrauschen. Sobald man sie in eine Buchse steckt, hört man schon ein Grundrauschen, auch wenn die Lautstärke des angeschlossenen Gerätes auf 0% steht.
Da sollte eigentlich komplette Stille sein und kein Rauschen.
Wenn man nur laut Musik hören will, ist das kein Problem. Die Musik überdeckt bei ca 50% Lautstärke das Rauschen komplett, man nimmt es nicht mehr wahr.
Wenn man die Kopfhörer allerdings auch benutzen will um Filme, Serien, Radio, Podcasts oder irgendwas anderes mit Sprache zu hören, dann hört man immer zwischen den Sätzen oder in stillen Momenten in Filmen sofort dieses Rauschen wieder raus. Das macht einfach keinen Spaß.
Zweitens: Leider handelt es sich hier um Kopfhörer, bei denen sich das Anfassen oder Rascheln am Kabel auf die Kopfhörer überträgt.
Wieder das gleiche Spiel. Will man nur laut Musik hören, ist das kein Problem. Denn bei ca. 50% Lautstärke hört man die Kabelgeräusche dann nicht mehr raus. Sie werden von der Musik komplett überdeckt.
Bei geringerer Lautstärke oder eben beim Konsum von Filmen, Serien, Radio, Podcasts hört man diese Kabelgeräusche dann wieder leider raus.

Deswegen kann ich die Kopfhörer wirklich nur empfehlen, wenn man ausschließlich Musik hören will. Für alles andere sind sie meiner Meinung nach nicht geeignet aufgrund der zwei Mängel.","3,0 von 5 Sternen",,,
926,1582057007-3434,https://www.amazon.de/Panasonic-RP-HJE125E-K-Ohr-Kopfh%C3%B6rer-Pass-St%C3%BCcke-10-24-000/product-reviews/B00CBU0IV8/ref=cm_cr_arp_d_viewpnt_rgt?ie=UTF8&reviewerType=all_reviews&filterByStar=critical&pageNumber=1,MB,"musik ok, rest technologischer rückstand",10. Mai 2019,"- auf 50% lautstärke von aussen hörbar, sehr schlecht, weil somit leute mit meiner musik belästigt werden
- kabel ist sehr dünn
- kabel ist auf beiden seiten gleichlang wodurch ein kopfhörerkabel immer labberig vorm hals runterhängt, sieht bescheuert aus
- kein clip zum befestigen des kabels, dadurch zieht es immer am ohr
- zur langlebigkeit mache ich mir keine illusionen, werden schnell kaputt gehen, weil das kabel zu dünn ist, kein clip vorhanden etc.

meine güte wir haben 2019 und nicht mehr 2002 wo man für 6€ solche billige kopfhörer bekam, naja habe sie nur als ersatz geholt, weil amazon den liefertermin meiner sony in ears nicht einhalten konnte,
 trotzdem enttäuschend, weil ich von panasonic besseres gewohnt war, in ears können sie offensichtlich nicht.

2 sterne, weil der sound an sich für 6€ ok ist, mehr aber auch nicht","2,0 von 5 Sternen",,,
927,1582057026-3508,https://www.amazon.de/Panasonic-RP-HJE125E-K-Ohr-Kopfh%C3%B6rer-Pass-St%C3%BCcke-10-24-000/product-reviews/B00CBU0IV8/ref=cm_cr_arp_d_viewpnt_rgt?ie=UTF8&reviewerType=all_reviews&filterByStar=critical&pageNumber=1,Spooney,ist billig und,8. März 2018,"schaut billig aus. Wie lange das dünne Kabel hält wird sich noch zeigen. Vertrauenserweckend sieht es nicht aus. Eher so, dass es nach ein paar Mal einrollen abbricht. Da bin ich gespannt. Allerdings ist bei dem Preis nicht viel kaputt.
Sound ist ok-.","2,0 von 5 Sternen",Weiter→,https://www.amazon.de/Panasonic-RP-HJE125E-K-Ohr-Kopfh%C3%B6rer-Pass-St%C3%BCcke-10-24-000/product-reviews/B00CBU0IV8/ref=cm_cr_arp_d_paging_btm_8?ie=UTF8&filterByStar=critical&pageNumber=8&reviewerType=all_reviews,
928,1582057031-3519,https://www.amazon.de/Panasonic-RP-HJE125E-K-Ohr-Kopfh%C3%B6rer-Pass-St%C3%BCcke-10-24-000/product-reviews/B00CBU0IV8/ref=cm_cr_arp_d_viewpnt_rgt?ie=UTF8&reviewerType=all_reviews&filterByStar=critical&pageNumber=1,Painting Joe,Kurze Haltbarkeit,22. Juni 2019,"Der Kopfhörer klingt wirklich sehr sehr ordentlich. Der erste hielt genau ein halbes Jahr, der zweite war bereits nach 5 Wochen defekt und tönte nur noch auf einem Ohr.
Schade, ein bisschen mehr Langzeitqualität konnte man von Panasonic schon erwarten.","2,0 von 5 Sternen",Weiter→,https://www.amazon.de/Panasonic-RP-HJE125E-K-Ohr-Kopfh%C3%B6rer-Pass-St%C3%BCcke-10-24-000/product-reviews/B00CBU0IV8/ref=cm_cr_arp_d_paging_btm_10?ie=UTF8&filterByStar=critical&pageNumber=10&reviewerType=all_reviews,
929,1582057018-3473,https://www.amazon.de/Panasonic-RP-HJE125E-K-Ohr-Kopfh%C3%B6rer-Pass-St%C3%BCcke-10-24-000/product-reviews/B00CBU0IV8/ref=cm_cr_arp_d_viewpnt_rgt?ie=UTF8&reviewerType=all_reviews&filterByStar=critical&pageNumber=1,SH,Lieber in höhere Qualität investieren,22. November 2018,"Ja die Kopfhörer sind recht günstig, und robust, dafür lässt aber die Tonqualität sehr zu wünschen übrig. Die Kopfhörer halten nicht gut in den Ohren und das Kabel ist sehr unflexibel, besonders draußen wenn die Temperaturen unter 20°C sind wird es so starr, dass es sich ständig aus den Ohren zieht. Nach 3 Monaten Benutzung waren ist dann auch schon die eine Seite, nach zwei Wochen auch die andere Seite kaputt gegangen. Schade...","3,0 von 5 Sternen",Weiter→,https://www.amazon.de/Panasonic-RP-HJE125E-K-Ohr-Kopfh%C3%B6rer-Pass-St%C3%BCcke-10-24-000/product-reviews/B00CBU0IV8/ref=cm_cr_arp_d_paging_btm_5?ie=UTF8&filterByStar=critical&pageNumber=5&reviewerType=all_reviews,
930,1582057053-3535,https://www.amazon.de/Panasonic-RP-HJE125E-K-Ohr-Kopfh%C3%B6rer-Pass-St%C3%BCcke-10-24-000/product-reviews/B00CBU0IV8/ref=cm_cr_arp_d_viewpnt_rgt?ie=UTF8&reviewerType=all_reviews&filterByStar=critical&pageNumber=1,Patrick Rossmann,"Guter Ton, schlechte Quali!",7. März 2019,"Die Qualität des Tons ist für diesen Preis sehr gut.
Leider haltet der Klinkenstecker nicht in der Buchse, somit sind die Kopfhörer fürs Trainieren eher unbrauchbar (sie rauben mir den letzten Nerv) leider.","2,0 von 5 Sternen",Weiter→,https://www.amazon.de/Panasonic-RP-HJE125E-K-Ohr-Kopfh%C3%B6rer-Pass-St%C3%BCcke-10-24-000/product-reviews/B00CBU0IV8/ref=cm_cr_arp_d_paging_btm_11?ie=UTF8&filterByStar=critical&pageNumber=11&reviewerType=all_reviews,
931,1582057031-3523,https://www.amazon.de/Panasonic-RP-HJE125E-K-Ohr-Kopfh%C3%B6rer-Pass-St%C3%BCcke-10-24-000/product-reviews/B00CBU0IV8/ref=cm_cr_arp_d_viewpnt_rgt?ie=UTF8&reviewerType=all_reviews&filterByStar=critical&pageNumber=1,Mona P.,Unangenehme Nebengeräusche,7. August 2019,"Nach ein paar Mal Hören treten nun immer unangenehme Nebengeräusche auf (Knistern). Anfangs trat dies nur auf, wenn man am Kabel wackelte, nun tritt es generell auf und ist bei ruhiger Musik sehr störend.
Fazit: Absoluter Billig-Schrott!","1,0 von 5 Sternen",Weiter→,https://www.amazon.de/Panasonic-RP-HJE125E-K-Ohr-Kopfh%C3%B6rer-Pass-St%C3%BCcke-10-24-000/product-reviews/B00CBU0IV8/ref=cm_cr_arp_d_paging_btm_10?ie=UTF8&filterByStar=critical&pageNumber=10&reviewerType=all_reviews,
932,1582057007-3432,https://www.amazon.de/Panasonic-RP-HJE125E-K-Ohr-Kopfh%C3%B6rer-Pass-St%C3%BCcke-10-24-000/product-reviews/B00CBU0IV8/ref=cm_cr_arp_d_viewpnt_rgt?ie=UTF8&reviewerType=all_reviews&filterByStar=critical&pageNumber=1,N. Zündorf,Eigentlicht gut aber...,27. November 2017,"Die Kopfhörer wurden schnell geliefert und passen auch super dank der verschiedenen Aufsätze.
Der Sound war auch wirklich gut, genug Bass und nicht so blechern wie viele andere.

Allerdings nach ca. 1,5 Monaten ist der graue Ring der das Ohrstück mit dem Rest verbindet beim linken Kopfhörer gebrochen und es war nicht möglich das wieder zu kleben, damit leider ab dann nicht mehr benutzbar.
Ich habe jetzt gelesen das es häufiger vorkommt, das gibt starken Abzug, wenn das Problem bekannt ist sollte der Hersteller hier einschreiten und das Produkt überarbeiten. Deswegen nur noch 2 Sterne für ein eigentlich gutes Produkt das aber starke Mängel in der Qualitätssicherung hat. Schade ich fand sie wirklich gut","2,0 von 5 Sternen",,,
933,1582057029-3512,https://www.amazon.de/Panasonic-RP-HJE125E-K-Ohr-Kopfh%C3%B6rer-Pass-St%C3%BCcke-10-24-000/product-reviews/B00CBU0IV8/ref=cm_cr_arp_d_viewpnt_rgt?ie=UTF8&reviewerType=all_reviews&filterByStar=critical&pageNumber=1,Gumbi,Rutscht bei leichter Berührung aus dem Handy.,16. Juli 2018,"Der Sound der Kopfhörer ist grundsätzlich für den Preis gut und sie liegen auch gut im Ohr , allerdings hält es in meinem Handy (One Plus 3) kaum und das Kabel geht leicht raus, was ziemlich nervt.
Habe schon geguckt ob es am Dreck in der Buchse liegt, was aber nicht der fall war.
Nicht empfehlenswert","2,0 von 5 Sternen",Weiter→,https://www.amazon.de/Panasonic-RP-HJE125E-K-Ohr-Kopfh%C3%B6rer-Pass-St%C3%BCcke-10-24-000/product-reviews/B00CBU0IV8/ref=cm_cr_arp_d_paging_btm_9?ie=UTF8&filterByStar=critical&pageNumber=9&reviewerType=all_reviews,
934,1582057020-3486,https://www.amazon.de/Panasonic-RP-HJE125E-K-Ohr-Kopfh%C3%B6rer-Pass-St%C3%BCcke-10-24-000/product-reviews/B00CBU0IV8/ref=cm_cr_arp_d_viewpnt_rgt?ie=UTF8&reviewerType=all_reviews&filterByStar=critical&pageNumber=1,emersonbrady,Durchschnittliche Kopfhörer,6. März 2019,"Wegen des Preises 3 Sterne. Klingen zum Musik hören nicht wirklich überzeugend, aber können sie für 8 Euro wohl auch nicht, wenn man besseres gewohnt ist. Für unterwegs jetzt nicht ganz verkehrt, aber färben den Sound schon ein. Für Sprachwiedergabe kein Problem.","3,0 von 5 Sternen",Weiter→,https://www.amazon.de/Panasonic-RP-HJE125E-K-Ohr-Kopfh%C3%B6rer-Pass-St%C3%BCcke-10-24-000/product-reviews/B00CBU0IV8/ref=cm_cr_arp_d_paging_btm_6?ie=UTF8&filterByStar=critical&pageNumber=6&reviewerType=all_reviews,
935,1582057031-3528,https://www.amazon.de/Panasonic-RP-HJE125E-K-Ohr-Kopfh%C3%B6rer-Pass-St%C3%BCcke-10-24-000/product-reviews/B00CBU0IV8/ref=cm_cr_arp_d_viewpnt_rgt?ie=UTF8&reviewerType=all_reviews&filterByStar=critical&pageNumber=1,mcmutley,OUCH,18. Dezember 2019,"How on earth can a product say it is ergonomically designed, blah blah blah, when the painful plastic speaker section is oval shaped, and every human ear in the world is round?

All I can say is...

OUCH! VERY painful within about 30 seconds of putting them in.","1,0 von 5 Sternen",Weiter→,https://www.amazon.de/Panasonic-RP-HJE125E-K-Ohr-Kopfh%C3%B6rer-Pass-St%C3%BCcke-10-24-000/product-reviews/B00CBU0IV8/ref=cm_cr_arp_d_paging_btm_10?ie=UTF8&filterByStar=critical&pageNumber=10&reviewerType=all_reviews,
